A1BG--ITIH4	Liver=[count:3=pct:2.5]
PTS--RP11-65M17.3	Brain=[count:27=pct:4.1],Adipose_Tissue=[count:1=pct:0.3],Muscle=[count:1=pct:0.4]
PVT1--MYC	Adipose_Tissue=[count:1=pct:0.3],Skin=[count:1=pct:0.3],Colon=[count:1=pct:0.5]
PWRN1--SNRPN	Brain=[count:6=pct:0.9],Thyroid=[count:3=pct:1.7],Pituitary=[count:2=pct:3.8]
PWWP2B--INPP5A	Skin=[count:2=pct:0.6]
PXN--UBC	Lung=[count:3=pct:1.8],Thyroid=[count:1=pct:0.6],Muscle=[count:1=pct:0.4],Blood=[count:1=pct:0.6]
QKI--FAM120B	Nerve=[count:1=pct:0.6],Blood=[count:1=pct:0.6]
RAB10--HADHB	Skin=[count:1=pct:0.3],Spleen=[count:1=pct:0.9]
RAB18--MPP7	Whole_Blood=[count:1=pct:0.8],Blood_Vessel=[count:1=pct:0.3]
RAB20--ING1	Blood=[count:3=pct:1.7],Whole_Blood=[count:1=pct:0.8]
RAB31--RP11-267M23.5	Brain=[count:2=pct:0.3]
RAB40C--LMF1	Adrenal_Gland=[count:1=pct:1.2],Skin=[count:1=pct:0.3]
RAB40C--TMEM8A	Small_Intestine=[count:2=pct:3.6],Lung=[count:2=pct:1.2],Whole_Blood=[count:2=pct:1.5]
RAB8B--B2M	Blood=[count:3=pct:1.7]
RABL6--RP11-216L13.17	Blood_Vessel=[count:1=pct:0.3],Blood=[count:1=pct:0.6],Nerve=[count:1=pct:0.6],Lung=[count:1=pct:0.6]
RALGAPA2--XRN2	Blood=[count:2=pct:1.1],Lung=[count:1=pct:0.6]
RALGDS--LCNL1	Brain=[count:5=pct:0.8]
RARA--B2M	Blood=[count:2=pct:1.1]
RASA3--B2M	Lung=[count:1=pct:0.6],Whole_Blood=[count:1=pct:0.8]
RASA3--METRNL	Blood=[count:3=pct:1.7]
RB1--ITM2B	Blood=[count:34=pct:19.5],Whole_Blood=[count:23=pct:17.4],Brain=[count:4=pct:0.6],Esophagus=[count:3=pct:0.7],Blood_Vessel=[count:3=pct:0.8],Adipose_Tissue=[count:2=pct:0.7],Spleen=[count:2=pct:1.8],Salivary_Gland=[count:2=pct:5.1],Skin=[count:2=pct:0.6],Small_Intestine=[count:2=pct:3.6],Vagina=[count:1=pct:1.8],Liver=[count:1=pct:0.8],Lung=[count:1=pct:0.6],Adrenal_Gland=[count:1=pct:1.2],Breast=[count:1=pct:0.9]
RB1CC1--ATP6V1H	Brain=[count:8=pct:1.2],Lung=[count:1=pct:0.6],Muscle=[count:1=pct:0.4]
RBBP8--HNRNPH1	Uterus=[count:1=pct:2.3],Adipose_Tissue=[count:1=pct:0.3],Esophagus=[count:1=pct:0.2],Brain=[count:1=pct:0.2],Colon=[count:1=pct:0.5]
RBM10--SSX5	Skin=[count:2=pct:0.6],Lung=[count:1=pct:0.6],Thyroid=[count:1=pct:0.6],Heart=[count:1=pct:0.4],Muscle=[count:1=pct:0.4],Adipose_Tissue=[count:1=pct:0.3]
RBM23--CSF2RA	Blood=[count:1=pct:0.6],Nerve=[count:1=pct:0.6]
RBM38--UBB	Blood=[count:6=pct:3.4],Whole_Blood=[count:5=pct:3.8]
RBMS3--CMC1	Thyroid=[count:2=pct:1.1]
RBMS3--SFPQ	Brain=[count:1=pct:0.2],Lung=[count:1=pct:0.6]
RBMX--SNRNP70	Muscle=[count:2=pct:0.9]
RBPJL--CTRB1	Pancreas=[count:2=pct:1.1]
RBPJL--RP11-331F4.4	Pancreas=[count:3=pct:1.7]
RCL1--C9orf3	Liver=[count:3=pct:2.5],Pancreas=[count:2=pct:1.1],Muscle=[count:1=pct:0.4]
RDH13--QDPR	Brain=[count:2=pct:0.3]
REG1A--CEL	Pancreas=[count:2=pct:1.1]
REG1A--CPA1	Pancreas=[count:3=pct:1.7]
REG1A--CTRB2	Pancreas=[count:2=pct:1.1]
REG1A--PLA2G1B	Pancreas=[count:2=pct:1.1]
REG1A--PNLIPRP1	Pancreas=[count:2=pct:1.1]
REG1A--PRSS1	Pancreas=[count:4=pct:2.2]
RELL1--TBC1D1	Whole_Blood=[count:2=pct:1.5],Blood=[count:1=pct:0.6]
REV3L--FYN	Skin=[count:2=pct:0.6],Blood_Vessel=[count:1=pct:0.3],Adipose_Tissue=[count:1=pct:0.3],Blood=[count:1=pct:0.6]
REV3L--RPL28	Spleen=[count:3=pct:2.7],Adipose_Tissue=[count:3=pct:1.0],Esophagus=[count:3=pct:0.7],Blood=[count:3=pct:1.7],Skin=[count:3=pct:1.0],Blood_Vessel=[count:2=pct:0.5],Lung=[count:2=pct:1.2],Whole_Blood=[count:2=pct:1.5],Thyroid=[count:2=pct:1.1],Pancreas=[count:1=pct:0.6],Heart=[count:1=pct:0.4],Brain=[count:1=pct:0.2],Adrenal_Gland=[count:1=pct:1.2],Pituitary=[count:1=pct:1.9],Colon=[count:1=pct:0.5]
RFX3--SFPQ	Brain=[count:1=pct:0.2],Blood=[count:1=pct:0.6]
RHCG--KRT4	Esophagus=[count:5=pct:1.2]
RLF--SMAP2	Whole_Blood=[count:2=pct:1.5],Blood=[count:1=pct:0.6]
RMST--C9orf3	Thyroid=[count:7=pct:4.0]
RN7SK--RN7SKP55	Lung=[count:2=pct:1.2],Brain=[count:1=pct:0.2],Blood=[count:1=pct:0.6]
RN7SL3--RN7SL2	Lung=[count:1=pct:0.6],Colon=[count:1=pct:0.5]
RNASE10--PTGR1	Liver=[count:3=pct:2.5],Lung=[count:1=pct:0.6],Stomach=[count:1=pct:1.1],Small_Intestine=[count:1=pct:1.8],Nerve=[count:1=pct:0.6],Ovary=[count:1=pct:1.9],Esophagus=[count:1=pct:0.2],Adipose_Tissue=[count:1=pct:0.3]
RNF11--FAF1	Brain=[count:2=pct:0.3]
RNF126--DAZAP1	Blood=[count:2=pct:1.1]
RNF13--GYG1	Blood=[count:2=pct:1.1]
RNF138--RNF125	Nerve=[count:1=pct:0.6],Liver=[count:1=pct:0.8],Lung=[count:1=pct:0.6]
RNF152--RP11-879F14.2	Blood_Vessel=[count:8=pct:2.2],Brain=[count:5=pct:0.8],Heart=[count:2=pct:0.8],Skin=[count:2=pct:0.6],Lung=[count:2=pct:1.2],Uterus=[count:1=pct:2.3],Vagina=[count:1=pct:1.8],Adipose_Tissue=[count:1=pct:0.3],Thyroid=[count:1=pct:0.6],Pituitary=[count:1=pct:1.9]
RNU2-2P--RNU2-59P	Adipose_Tissue=[count:3=pct:1.0],Blood_Vessel=[count:1=pct:0.3],Breast=[count:1=pct:0.9],Bladder=[count:1=pct:11.1],Colon=[count:1=pct:0.5]
RORA--B2M	Skin=[count:3=pct:1.0],Blood=[count:2=pct:1.1],Thyroid=[count:1=pct:0.6]
RP1-257A7.4--RYR1	Muscle=[count:2=pct:0.9]
RP1-34H18.1--NAV3	Brain=[count:213=pct:32.3],Adipose_Tissue=[count:64=pct:21.5],Nerve=[count:60=pct:35.3],Ovary=[count:34=pct:64.2],Skin=[count:31=pct:9.8],Breast=[count:30=pct:27.0],Blood_Vessel=[count:19=pct:5.1],Pituitary=[count:13=pct:25.0],Lung=[count:11=pct:6.6],Thyroid=[count:10=pct:5.6],Heart=[count:10=pct:4.0],Esophagus=[count:6=pct:1.5],Muscle=[count:6=pct:2.6],Uterus=[count:4=pct:9.3],Testis=[count:3=pct:2.9],Vagina=[count:3=pct:5.5],Stomach=[count:2=pct:2.2],Colon=[count:2=pct:1.0],Pancreas=[count:2=pct:1.1],Small_Intestine=[count:1=pct:1.8],Prostate=[count:1=pct:1.6],Salivary_Gland=[count:1=pct:2.6],Bladder=[count:1=pct:11.1]
RP1-34H18.1--RP11-781A6.1	Adipose_Tissue=[count:43=pct:14.4],Skin=[count:21=pct:6.7],Breast=[count:14=pct:12.6],Blood=[count:3=pct:1.7],Spleen=[count:3=pct:2.7],Nerve=[count:3=pct:1.8],Brain=[count:3=pct:0.5],Heart=[count:3=pct:1.2],Whole_Blood=[count:3=pct:2.3],Blood_Vessel=[count:2=pct:0.5],Thyroid=[count:2=pct:1.1],Lung=[count:2=pct:1.2],Stomach=[count:2=pct:2.2],Uterus=[count:1=pct:2.3],Ovary=[count:1=pct:1.9],Testis=[count:1=pct:1.0],Bladder=[count:1=pct:11.1],Colon=[count:1=pct:0.5],Prostate=[count:1=pct:1.6]
RP1-46F2.2--ACTG1	Muscle=[count:2=pct:0.9]
RP1-46F2.2--COPS5	Muscle=[count:2=pct:0.9]
RP1-46F2.2--MYBPC1	Muscle=[count:58=pct:24.7]
RP1-46F2.2--MYL2	Muscle=[count:3=pct:1.3]
RP1-46F2.2--NEB	Muscle=[count:6=pct:2.6],Prostate=[count:1=pct:1.6]
RP1-46F2.2--TRIM54	Muscle=[count:4=pct:1.7]
RP1-90G24.6--RP1-90G24.10	Brain=[count:12=pct:1.8]
RP11-109D20.1--C1orf112	Brain=[count:1=pct:0.2],Testis=[count:1=pct:1.0]
RP11-1101K5.1--RP11-58O3.2	Adipose_Tissue=[count:12=pct:4.0],Breast=[count:2=pct:1.8]
RP11-1319K7.1--OCLN	Blood=[count:4=pct:2.3],Whole_Blood=[count:4=pct:3.0],Blood_Vessel=[count:2=pct:0.5],Nerve=[count:2=pct:1.2],Breast=[count:2=pct:1.8],Thyroid=[count:2=pct:1.1],Lung=[count:2=pct:1.2],Adipose_Tissue=[count:1=pct:0.3],Esophagus=[count:1=pct:0.2],Spleen=[count:1=pct:0.9],Brain=[count:1=pct:0.2],Skin=[count:1=pct:0.3]
RP11-162A12.2--MBP	Brain=[count:6=pct:0.9]
RP11-166D19.1--C9orf3	Blood_Vessel=[count:2=pct:0.5],Heart=[count:1=pct:0.4]
RP11-166D19.1--DNM3OS	Ovary=[count:4=pct:7.5],Blood_Vessel=[count:3=pct:0.8],Thyroid=[count:2=pct:1.1],Uterus=[count:1=pct:2.3],Esophagus=[count:1=pct:0.2]
RP11-168O22.1--PCDH15	Testis=[count:12=pct:11.4],Adrenal_Gland=[count:11=pct:12.9],Pituitary=[count:2=pct:3.8],Brain=[count:1=pct:0.2]
RP11-17L5.4--RASGRF1	Brain=[count:11=pct:1.7]
RP11-190P13.2--GAP43	Brain=[count:32=pct:4.9],Nerve=[count:2=pct:1.2],Esophagus=[count:1=pct:0.2]
RP11-1E3.1--RP11-455B3.1	Testis=[count:11=pct:10.5],Heart=[count:2=pct:0.8],Stomach=[count:1=pct:1.1],Nerve=[count:1=pct:0.6],Brain=[count:1=pct:0.2],Pancreas=[count:1=pct:0.6],Spleen=[count:1=pct:0.9]
RP11-1L12.3--SLC5A12	Spleen=[count:2=pct:1.8],Nerve=[count:1=pct:0.6]
RP11-219G17.4--PLA2G6	Testis=[count:23=pct:21.9],Brain=[count:18=pct:2.7],Nerve=[count:11=pct:6.5],Thyroid=[count:8=pct:4.5],Ovary=[count:6=pct:11.3],Colon=[count:5=pct:2.6],Pancreas=[count:3=pct:1.7],Uterus=[count:2=pct:4.7],Spleen=[count:2=pct:1.8],Blood=[count:2=pct:1.1],Prostate=[count:2=pct:3.3],Vagina=[count:1=pct:1.8],Blood_Vessel=[count:1=pct:0.3],Muscle=[count:1=pct:0.4],Breast=[count:1=pct:0.9],Pituitary=[count:1=pct:1.9],Whole_Blood=[count:1=pct:0.8],Skin=[count:1=pct:0.3]
RP11-23E10.2--DUSP22	Testis=[count:25=pct:23.8]
RP11-242D8.1--ACTG1	Muscle=[count:2=pct:0.9]
RP11-254I22.1--CTD-2337A12.1	Blood_Vessel=[count:6=pct:1.6],Thyroid=[count:2=pct:1.1],Esophagus=[count:2=pct:0.5],Heart=[count:1=pct:0.4]
RP11-266K4.9--FAM66C	Brain=[count:45=pct:6.8],Esophagus=[count:2=pct:0.5],Blood_Vessel=[count:2=pct:0.5],Ovary=[count:2=pct:3.8],Colon=[count:2=pct:1.0],Uterus=[count:1=pct:2.3],Pituitary=[count:1=pct:1.9],Testis=[count:1=pct:1.0]
RP11-316P17.2--RP5-1050E16.2	Lung=[count:1=pct:0.6],Cervix_Uteri=[count:1=pct:12.5]
RP11-331F4.4--SYCN	Pancreas=[count:7=pct:3.9]
RP11-344E13.3--UBBP4	Testis=[count:24=pct:22.9]
RP11-34F13.3--PIAS1	Testis=[count:2=pct:1.9]
RP11-353N4.6--RP11-403I13.4	Brain=[count:17=pct:2.6],Blood_Vessel=[count:10=pct:2.7],Ovary=[count:8=pct:15.1],Nerve=[count:6=pct:3.5],Esophagus=[count:6=pct:1.5],Colon=[count:6=pct:3.1],Breast=[count:4=pct:3.6],Adipose_Tissue=[count:3=pct:1.0],Whole_Blood=[count:3=pct:2.3],Pancreas=[count:2=pct:1.1],Lung=[count:2=pct:1.2],Prostate=[count:2=pct:3.3],Pituitary=[count:2=pct:3.8],Spleen=[count:1=pct:0.9],Uterus=[count:1=pct:2.3],Skin=[count:1=pct:0.3],Stomach=[count:1=pct:1.1],Testis=[count:1=pct:1.0],Small_Intestine=[count:1=pct:1.8]
RP11-353N4.6--RP11-403I13.8	Esophagus=[count:2=pct:0.5],Adipose_Tissue=[count:1=pct:0.3],Blood_Vessel=[count:1=pct:0.3],Brain=[count:1=pct:0.2],Colon=[count:1=pct:0.5]
RP11-353N4.6--SEC22B	Blood_Vessel=[count:16=pct:4.3],Nerve=[count:14=pct:8.2],Esophagus=[count:11=pct:2.7],Brain=[count:10=pct:1.5],Colon=[count:8=pct:4.2],Adipose_Tissue=[count:4=pct:1.3],Stomach=[count:2=pct:2.2],Thyroid=[count:1=pct:0.6],Breast=[count:1=pct:0.9],Heart=[count:1=pct:0.4],Uterus=[count:1=pct:2.3]
RP11-357C3.3--ARHGEF9	Blood_Vessel=[count:4=pct:1.1],Adipose_Tissue=[count:1=pct:0.3]
RP11-368L12.1--RP11-96H17.1	Brain=[count:1=pct:0.2],Heart=[count:1=pct:0.4]
RP11-371M22.1--KCNN2	Stomach=[count:1=pct:1.1],Heart=[count:1=pct:0.4]
RP11-379F4.4--MLF1	Blood_Vessel=[count:2=pct:0.5],Skin=[count:2=pct:0.6],Colon=[count:2=pct:1.0],Pancreas=[count:1=pct:0.6],Testis=[count:1=pct:1.0]
RP11-403B2.7--RP11-403B2.6	Brain=[count:17=pct:2.6],Esophagus=[count:15=pct:3.7],Blood_Vessel=[count:8=pct:2.2],Skin=[count:7=pct:2.2],Thyroid=[count:5=pct:2.8],Prostate=[count:4=pct:6.6],Lung=[count:4=pct:2.4],Heart=[count:3=pct:1.2],Adipose_Tissue=[count:3=pct:1.0],Colon=[count:3=pct:1.6],Adrenal_Gland=[count:3=pct:3.5],Breast=[count:3=pct:2.7],Nerve=[count:2=pct:1.2],Ovary=[count:2=pct:3.8],Blood=[count:2=pct:1.1],Small_Intestine=[count:2=pct:3.6],Pituitary=[count:2=pct:3.8],Muscle=[count:1=pct:0.4],Pancreas=[count:1=pct:0.6],Uterus=[count:1=pct:2.3],Spleen=[count:1=pct:0.9],Vagina=[count:1=pct:1.8],Stomach=[count:1=pct:1.1],Whole_Blood=[count:1=pct:0.8],Salivary_Gland=[count:1=pct:2.6],Testis=[count:1=pct:1.0]
RP11-440L14.1--CPLX1	Adipose_Tissue=[count:2=pct:0.7],Ovary=[count:1=pct:1.9],Blood=[count:1=pct:0.6],Spleen=[count:1=pct:0.9],Uterus=[count:1=pct:2.3]
RP11-440L14.1--GAK	Pancreas=[count:1=pct:0.6],Blood_Vessel=[count:1=pct:0.3]
RP11-444A22.1--AC007131.2	Testis=[count:11=pct:10.5]
RP11-444D3.1--SOX5	Blood_Vessel=[count:311=pct:84.3],Skin=[count:236=pct:74.9],Adipose_Tissue=[count:235=pct:78.9],Brain=[count:147=pct:22.3],Thyroid=[count:102=pct:57.6],Nerve=[count:101=pct:59.4],Lung=[count:101=pct:60.5],Esophagus=[count:83=pct:20.5],Breast=[count:83=pct:74.8],Heart=[count:52=pct:20.7],Ovary=[count:47=pct:88.7],Liver=[count:45=pct:37.2],Colon=[count:43=pct:22.5],Vagina=[count:30=pct:54.5],Uterus=[count:30=pct:69.8],Prostate=[count:20=pct:32.8],Stomach=[count:20=pct:22.5],Small_Intestine=[count:17=pct:30.9],Muscle=[count:16=pct:6.8],Testis=[count:14=pct:13.3],Salivary_Gland=[count:12=pct:30.8],Pituitary=[count:8=pct:15.4],Spleen=[count:7=pct:6.2],Adrenal_Gland=[count:7=pct:8.2],Bladder=[count:7=pct:77.8],Pancreas=[count:5=pct:2.8],Cervix_Uteri=[count:5=pct:62.5],Fallopian_Tube=[count:4=pct:66.7],Kidney=[count:2=pct:14.3],Blood=[count:1=pct:0.6],Whole_Blood=[count:1=pct:0.8]
RP11-473I1.6--LINC00847	Esophagus=[count:1=pct:0.2],Nerve=[count:1=pct:0.6]
RP11-486A14.2--RP11-511B23.2	Heart=[count:1=pct:0.4],Brain=[count:1=pct:0.2],Blood_Vessel=[count:1=pct:0.3]
RP11-495P10.2--RP11-403I13.4	Brain=[count:4=pct:0.6],Blood_Vessel=[count:1=pct:0.3],Spleen=[count:1=pct:0.9],Pancreas=[count:1=pct:0.6],Ovary=[count:1=pct:1.9],Breast=[count:1=pct:0.9],Whole_Blood=[count:1=pct:0.8],Fallopian_Tube=[count:1=pct:16.7]
RP11-49K4.2--RP11-360K13.1	Testis=[count:10=pct:9.5],Brain=[count:1=pct:0.2]
RP11-503C24.1--MLLT4	Colon=[count:1=pct:0.5],Testis=[count:1=pct:1.0]
RP11-512M8.5--CLIP1	Brain=[count:3=pct:0.5],Esophagus=[count:2=pct:0.5],Nerve=[count:1=pct:0.6]
RP11-53O19.1--RP11-473L15.3	Brain=[count:6=pct:0.9]
RP11-557H15.4--XXbac-BPG254F23.7	Kidney=[count:2=pct:14.3]
RP11-56H2.2--PRKD3	Lung=[count:2=pct:1.2],Skin=[count:1=pct:0.3],Blood_Vessel=[count:1=pct:0.3],Kidney=[count:1=pct:7.1],Brain=[count:1=pct:0.2]
RP11-58C22.1--CTD-2336H13.2	Testis=[count:22=pct:21.0]
RP11-59N23.1--CMAS	Testis=[count:14=pct:13.3],Lung=[count:7=pct:4.2],Kidney=[count:1=pct:7.1],Adipose_Tissue=[count:1=pct:0.3]
RP11-603B24.1--HERC2P3	Testis=[count:30=pct:28.6]
RP11-634B7.4--TRIM58	Testis=[count:58=pct:55.2],Adipose_Tissue=[count:37=pct:12.4],Brain=[count:27=pct:4.1],Breast=[count:26=pct:23.4],Thyroid=[count:19=pct:10.7],Colon=[count:12=pct:6.3],Prostate=[count:10=pct:16.4],Blood_Vessel=[count:7=pct:1.9],Skin=[count:7=pct:2.2],Nerve=[count:6=pct:3.5],Uterus=[count:6=pct:14.0],Esophagus=[count:5=pct:1.2],Spleen=[count:5=pct:4.5],Pancreas=[count:3=pct:1.7],Small_Intestine=[count:2=pct:3.6],Adrenal_Gland=[count:2=pct:2.4],Vagina=[count:1=pct:1.8],Fallopian_Tube=[count:1=pct:16.7],Stomach=[count:1=pct:1.1],Lung=[count:1=pct:0.6],Salivary_Gland=[count:1=pct:2.6],Pituitary=[count:1=pct:1.9]
RP11-640M9.1--SEC22B	Blood_Vessel=[count:6=pct:1.6],Nerve=[count:6=pct:3.5],Adipose_Tissue=[count:4=pct:1.3],Esophagus=[count:3=pct:0.7],Brain=[count:2=pct:0.3],Breast=[count:2=pct:1.8],Uterus=[count:1=pct:2.3],Colon=[count:1=pct:0.5],Stomach=[count:1=pct:1.1]
RP11-661A12.5--RN7SKP71	Blood=[count:2=pct:1.1],Whole_Blood=[count:1=pct:0.8]
RP11-661P17.1--SLCO3A1	Pancreas=[count:3=pct:1.7]
RP11-662B19.2--WDR37	Brain=[count:6=pct:0.9],Testis=[count:6=pct:5.7],Lung=[count:6=pct:3.6],Nerve=[count:4=pct:2.4],Spleen=[count:3=pct:2.7],Adrenal_Gland=[count:2=pct:2.4],Breast=[count:2=pct:1.8],Colon=[count:2=pct:1.0],Esophagus=[count:1=pct:0.2],Adipose_Tissue=[count:1=pct:0.3],Heart=[count:1=pct:0.4],Small_Intestine=[count:1=pct:1.8],Whole_Blood=[count:1=pct:0.8]
RP11-66B24.2--SEPT10	Esophagus=[count:2=pct:0.5]
RP11-680G10.1--GSE1	Adipose_Tissue=[count:233=pct:78.2],Muscle=[count:218=pct:92.8],Esophagus=[count:198=pct:48.9],Blood_Vessel=[count:192=pct:52.0],Brain=[count:166=pct:25.2],Skin=[count:101=pct:32.1],Heart=[count:95=pct:37.8],Colon=[count:86=pct:45.0],Nerve=[count:84=pct:49.4],Breast=[count:81=pct:73.0],Thyroid=[count:79=pct:44.6],Lung=[count:76=pct:45.5],Adrenal_Gland=[count:71=pct:83.5],Pancreas=[count:53=pct:29.3],Testis=[count:47=pct:44.8],Ovary=[count:42=pct:79.2],Spleen=[count:40=pct:35.7],Stomach=[count:33=pct:37.1],Uterus=[count:30=pct:69.8],Prostate=[count:29=pct:47.5],Pituitary=[count:19=pct:36.5],Small_Intestine=[count:16=pct:29.1],Vagina=[count:15=pct:27.3],Salivary_Gland=[count:9=pct:23.1],Cervix_Uteri=[count:6=pct:75.0],Liver=[count:6=pct:5.0],Bladder=[count:5=pct:55.6],Fallopian_Tube=[count:3=pct:50.0],Kidney=[count:2=pct:14.3]
RP11-6N13.1--CTD-2374C24.1	Testis=[count:9=pct:8.6]
RP11-701H24.10--SNRPN	Brain=[count:7=pct:1.1]
RP11-763B22.4--SEC22B	Brain=[count:9=pct:1.4],Blood_Vessel=[count:1=pct:0.3],Lung=[count:1=pct:0.6],Stomach=[count:1=pct:1.1]
RP11-80H8.4--SLC9A9-AS2	Adipose_Tissue=[count:1=pct:0.3],Blood=[count:1=pct:0.6],Whole_Blood=[count:1=pct:0.8]
RP11-815M8.1--DUSP10	Lung=[count:1=pct:0.6],Brain=[count:1=pct:0.2]
RP11-861E21.1--SLMO1	Testis=[count:1=pct:1.0],Pituitary=[count:1=pct:1.9]
RP11-861E21.2--SLMO1	Brain=[count:3=pct:0.5],Esophagus=[count:2=pct:0.5],Colon=[count:2=pct:1.0],Adipose_Tissue=[count:1=pct:0.3],Blood_Vessel=[count:1=pct:0.3],Salivary_Gland=[count:1=pct:2.6],Lung=[count:1=pct:0.6],Skin=[count:1=pct:0.3],Stomach=[count:1=pct:1.1],Prostate=[count:1=pct:1.6],Pituitary=[count:1=pct:1.9],Breast=[count:1=pct:0.9],Testis=[count:1=pct:1.0]
RP11-92G12.3--JPX	Esophagus=[count:2=pct:0.5],Spleen=[count:1=pct:0.9]
RP11-958N24.1--NOMO1	Blood_Vessel=[count:2=pct:0.5]
RP11-97E7.1--FOXRED1	Brain=[count:5=pct:0.8],Spleen=[count:1=pct:0.9],Pituitary=[count:1=pct:1.9],Liver=[count:1=pct:0.8]
RP13-188A5.1--KLF8	Nerve=[count:3=pct:1.8],Thyroid=[count:2=pct:1.1],Blood_Vessel=[count:2=pct:0.5],Ovary=[count:2=pct:3.8],Small_Intestine=[count:1=pct:1.8],Prostate=[count:1=pct:1.6],Skin=[count:1=pct:0.3],Lung=[count:1=pct:0.6],Uterus=[count:1=pct:2.3],Vagina=[count:1=pct:1.8],Esophagus=[count:1=pct:0.2]
RP4-565E6.1--HYDIN	Brain=[count:448=pct:68.0],Esophagus=[count:175=pct:43.2],Blood_Vessel=[count:165=pct:44.7],Thyroid=[count:121=pct:68.4],Nerve=[count:86=pct:50.6],Colon=[count:79=pct:41.4],Heart=[count:74=pct:29.5],Testis=[count:63=pct:60.0],Adipose_Tissue=[count:59=pct:19.8],Lung=[count:58=pct:34.7],Pituitary=[count:48=pct:92.3],Breast=[count:46=pct:41.4],Uterus=[count:37=pct:86.0],Ovary=[count:33=pct:62.3],Skin=[count:33=pct:10.5],Pancreas=[count:31=pct:17.1],Adrenal_Gland=[count:29=pct:34.1],Prostate=[count:23=pct:37.7],Small_Intestine=[count:21=pct:38.2],Vagina=[count:18=pct:32.7],Stomach=[count:16=pct:18.0],Spleen=[count:8=pct:7.1],Salivary_Gland=[count:8=pct:20.5],Muscle=[count:6=pct:2.6],Kidney=[count:5=pct:35.7],Bladder=[count:5=pct:55.6],Cervix_Uteri=[count:4=pct:50.0],Fallopian_Tube=[count:3=pct:50.0],Blood=[count:1=pct:0.6],Liver=[count:1=pct:0.8]
RP4-594A5.1--PLCB1	Esophagus=[count:1=pct:0.2],Blood_Vessel=[count:1=pct:0.3],Cervix_Uteri=[count:1=pct:12.5],Testis=[count:1=pct:1.0]
RP5-857K21.11--MTATP6P1	Heart=[count:11=pct:4.4],Brain=[count:6=pct:0.9],Esophagus=[count:1=pct:0.2],Muscle=[count:1=pct:0.4]
RP5-977B1.11--AC053503.6	Esophagus=[count:6=pct:1.5],Colon=[count:1=pct:0.5]
RP5-977B1.11--ACTG2	Colon=[count:2=pct:1.0],Esophagus=[count:1=pct:0.2]
RP5-977B1.11--TPM2	Esophagus=[count:5=pct:1.2],Blood_Vessel=[count:4=pct:1.1]
RP6-206I17.1--SEC22B	Esophagus=[count:4=pct:1.0],Brain=[count:3=pct:0.5],Blood_Vessel=[count:3=pct:0.8],Pancreas=[count:1=pct:0.6],Lung=[count:1=pct:0.6],Colon=[count:1=pct:0.5]
RPH3AL--NXN	Brain=[count:2=pct:0.3],Lung=[count:1=pct:0.6],Nerve=[count:1=pct:0.6],Muscle=[count:1=pct:0.4]
RPL18--ACTG1	Muscle=[count:14=pct:6.0]
RPL23--ACTG1	Muscle=[count:4=pct:1.7]
RPL32P3--IFT122	Brain=[count:2=pct:0.3],Nerve=[count:1=pct:0.6],Esophagus=[count:1=pct:0.2]
RPS16--SUPT5H	Prostate=[count:1=pct:1.6],Esophagus=[count:1=pct:0.2]
RRAGB--RP13-188A5.1	Esophagus=[count:5=pct:1.2],Lung=[count:2=pct:1.2],Blood_Vessel=[count:2=pct:0.5],Colon=[count:1=pct:0.5],Bladder=[count:1=pct:11.1],Spleen=[count:1=pct:0.9]
RSF1--INTS4	Pancreas=[count:1=pct:0.6],Blood=[count:1=pct:0.6],Esophagus=[count:1=pct:0.2],Kidney=[count:1=pct:7.1],Blood_Vessel=[count:1=pct:0.3],Uterus=[count:1=pct:2.3],Stomach=[count:1=pct:1.1]
RXRA--CNTN1	Skin=[count:1=pct:0.3],Blood_Vessel=[count:1=pct:0.3]
RYR1--TNNT1	Muscle=[count:3=pct:1.3]
RYR2--ACTN2	Heart=[count:24=pct:9.6]
S100A12--S100A9	Blood=[count:9=pct:5.2],Whole_Blood=[count:8=pct:6.1]
S100A9--HBB	Blood=[count:22=pct:12.6],Whole_Blood=[count:11=pct:8.3]
S100A9--JUP	Salivary_Gland=[count:1=pct:2.6],Esophagus=[count:1=pct:0.2]
S100A9--S100A4	Blood=[count:2=pct:1.1]
SAMD5--SASH1	Brain=[count:19=pct:2.9],Lung=[count:7=pct:4.2],Esophagus=[count:6=pct:1.5],Testis=[count:5=pct:4.8],Uterus=[count:4=pct:9.3],Adrenal_Gland=[count:3=pct:3.5],Breast=[count:3=pct:2.7],Skin=[count:3=pct:1.0],Liver=[count:3=pct:2.5],Blood_Vessel=[count:3=pct:0.8],Kidney=[count:3=pct:21.4],Heart=[count:2=pct:0.8],Small_Intestine=[count:1=pct:1.8],Pituitary=[count:1=pct:1.9],Thyroid=[count:1=pct:0.6],Colon=[count:1=pct:0.5],Pancreas=[count:1=pct:0.6],Vagina=[count:1=pct:1.8],Nerve=[count:1=pct:0.6]
SAR1A--MICB	Blood_Vessel=[count:3=pct:0.8],Esophagus=[count:3=pct:0.7],Adipose_Tissue=[count:2=pct:0.7],Thyroid=[count:2=pct:1.1],Vagina=[count:1=pct:1.8],Pancreas=[count:1=pct:0.6],Heart=[count:1=pct:0.4],Skin=[count:1=pct:0.3],_not_provided_=[count:1=pct:100.0],Colon=[count:1=pct:0.5]
