id	geneID	symbol	geneName	otherID	species	humanOrtho	authority	version_date
13406	3899	AFF3	AF4/FMR2 family, member 3	AFF3	human	3899	atlas	20110725
13407	4303	FOXO4	forkhead box O4	FOXO4	human	4303	atlas	20110725
13408	116986	AGAP2	ArfGAP with GTPase domain, ankyrin repeat and PH domain 2	AGAP2	human	116986	atlas	20110725
13409	177	AGER	advanced glycosylation end product-specific receptor	AGER	human	177	atlas	20110725
13410	695	BTK	Bruton agammaglobulinemia tyrosine kinase	BTK	human	695	atlas	20110725
13411	4853	NOTCH2	notch 2	NOTCH2	human	4853	atlas	20110725
13412	57509	MTUS1	microtubule associated tumor suppressor 1	MTUS1	human	57509	atlas	20110725
13413	187	APLNR	apelin receptor	APLNR	human	187	atlas	20110725
13414	1063	CENPF	centromere protein F, 350/400kDa (mitosin)	CENPF	human	1063	atlas	20110725
13415	5580	PRKCD	protein kinase C, delta	PRKCD	human	5580	atlas	20110725
13416	471	ATIC	5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase	ATIC	human	471	atlas	20110725
13417	9131	AIFM1	apoptosis-inducing factor, mitochondrion-associated, 1	AIFM1	human	9131	atlas	20110725
13418	84883	AIFM2	apoptosis-inducing factor, mitochondrion-associated, 2	AIFM2	human	84883	atlas	20110725
13419	50943	FOXP3	forkhead box P3	FOXP3	human	50943	atlas	20110725
13420	1786	DNMT1	DNA (cytosine-5-)-methyltransferase 1	DNMT1	human	1786	atlas	20110725
13421	11059	WWP1	WW domain containing E3 ubiquitin protein ligase 1	WWP1	human	11059	atlas	20110725
13422	367	AR	androgen receptor	AR	human	367	atlas	20110725
13423	160728	SLC5A8	solute carrier family 5 (iodide transporter), member 8	SLC5A8	human	160728	atlas	20110725
13424	8995	TNFSF18	tumor necrosis factor (ligand) superfamily, member 18	TNFSF18	human	8995	atlas	20110725
13425	9590	AKAP12	A kinase (PRKA) anchor protein 12	AKAP12	human	9590	atlas	20110725
13426	10142	AKAP9	A kinase (PRKA) anchor protein (yotiao) 9	AKAP9	human	10142	atlas	20110725
13427	8644	AKR1C3	aldo-keto reductase family 1, member C3 (3-alpha hydroxysteroid dehydrogenase, type II)	AKR1C3	human	8644	atlas	20110725
13428	207	AKT1	v-akt murine thymoma viral oncogene homolog 1	AKT1	human	207	atlas	20110725
13429	208	AKT2	v-akt murine thymoma viral oncogene homolog 2	AKT2	human	208	atlas	20110725
13430	10000	AKT3	v-akt murine thymoma viral oncogene homolog 3 (protein kinase B, gamma)	AKT3	human	10000	atlas	20110725
13431	229	ALDOB	aldolase B, fructose-bisphosphate	ALDOB	human	229	atlas	20110725
13432	217	ALDH2	aldehyde dehydrogenase 2 family (mitochondrial)	ALDH2	human	217	atlas	20110725
13433	51309	ARMCX1	armadillo repeat containing, X-linked 1	ARMCX1	human	51309	atlas	20110725
13434	9823	ARMCX2	armadillo repeat containing, X-linked 2	ARMCX2	human	9823	atlas	20110725
13435	51566	ARMCX3	armadillo repeat containing, X-linked 3	ARMCX3	human	51566	atlas	20110725
13436	10016	PDCD6	programmed cell death 6	PDCD6	human	10016	atlas	20110725
13437	5881	RAC3	ras-related C3 botulinum toxin substrate 3 (rho family, small GTP binding protein Rac3)	RAC3	human	5881	atlas	20110725
13438	9318	COPS2	COP9 constitutive photomorphogenic homolog subunit 2 (Arabidopsis)	COPS2	human	9318	atlas	20110725
13439	238	ALK	anaplastic lymphoma receptor tyrosine kinase	ALK	human	238	atlas	20110725
13440	339221	ENPP7	ectonucleotide pyrophosphatase/phosphodiesterase 7	ENPP7	human	339221	atlas	20110725
13441	4297	MLL	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila)	MLL	human	4297	atlas	20110725
13442	57674	RNF213	ring finger protein 213	RNF213	human	57674	atlas	20110725
13443	274	BIN1	bridging integrator 1	BIN1	human	274	atlas	20110725
13444	1410	CRYAB	crystallin, alpha B	CRYAB	human	1410	atlas	20110725
13445	463	ZFHX3	zinc finger homeobox 3	ZFHX3	human	463	atlas	20110725
13446	5058	PAK1	p21 protein (Cdc42/Rac)-activated kinase 1	PAK1	human	5058	atlas	20110725
13447	4899	NRF1	nuclear respiratory factor 1	NRF1	human	4899	atlas	20110725
13448	283	ANG	angiogenin, ribonuclease, RNase A family, 5	ANG	human	283	atlas	20110725
13449	139285	FAM123B	family with sequence similarity 123B	FAM123B	human	139285	atlas	20110725
13450	861	RUNX1	runt-related transcription factor 1	RUNX1	human	861	atlas	20110725
13451	862	RUNX1T1	runt-related transcription factor 1; translocated to, 1 (cyclin D-related)	RUNX1T1	human	862	atlas	20110725
13452	860	RUNX2	runt-related transcription factor 2	RUNX2	human	860	atlas	20110725
13453	154796	AMOT	angiomotin	AMOT	human	154796	atlas	20110725
13454	5564	PRKAB1	protein kinase, AMP-activated, beta 1 non-catalytic subunit	PRKAB1	human	5564	atlas	20110725
13455	4603	MYBL1	v-myb myeloblastosis viral oncogene homolog (avian)-like 1	MYBL1	human	4603	atlas	20110725
13456	5080	PAX6	paired box 6	PAX6	human	5080	atlas	20110725
13457	7337	UBE3A	ubiquitin protein ligase E3A	UBE3A	human	7337	atlas	20110725
13458	54443	ANLN	anillin, actin binding protein	ANLN	human	54443	atlas	20110725
13459	301	ANXA1	annexin A1	ANXA1	human	301	atlas	20110725
13460	7020	TFAP2A	transcription factor AP-2 alpha (activating enhancer binding protein 2 alpha)	TFAP2A	human	7020	atlas	20110725
13461	317	APAF1	apoptotic peptidase activating factor 1	APAF1	human	317	atlas	20110725
13462	842	CASP9	caspase 9, apoptosis-related cysteine peptidase	CASP9	human	842	atlas	20110725
13463	324	APC	adenomatous polyposis coli	APC	human	324	atlas	20110725
13464	329	BIRC2	baculoviral IAP repeat containing 2	BIRC2	human	329	atlas	20110725
13465	330	BIRC3	baculoviral IAP repeat containing 3	BIRC3	human	330	atlas	20110725
13466	8743	TNFSF10	tumor necrosis factor (ligand) superfamily, member 10	TNFSF10	human	8743	atlas	20110725
13467	1508	CTSB	cathepsin B	CTSB	human	1508	atlas	20110725
13468	5901	RAN	RAN, member RAS oncogene family	RAN	human	5901	atlas	20110725
13469	8031	NCOA4	nuclear receptor coactivator 4	NCOA4	human	8031	atlas	20110725
13470	374	AREG	amphiregulin	AREG	human	374	atlas	20110725
13471	999	CDH1	cadherin 1, type 1, E-cadherin (epithelial)	CDH1	human	999	atlas	20110725
13472	8996	NOL3	nucleolar protein 3 (apoptosis repressor with CARD domain)	NOL3	human	8996	atlas	20110725
13473	8470	SORBS2	sorbin and SH3 domain containing 2	SORBS2	human	8470	atlas	20110725
13474	387	RHOA	ras homolog gene family, member A	RHOA	human	387	atlas	20110725
13475	388	RHOB	ras homolog gene family, member B	RHOB	human	388	atlas	20110725
13476	389	RHOC	ras homolog gene family, member C	RhoC	human	389	atlas	20110725
13477	57569	ARHGAP20	Rho GTPase activating protein 20	ARHGAP20	human	57569	atlas	20110725
13478	23092	ARHGAP26	Rho GTPase activating protein 26	ARHGAP26	human	23092	atlas	20110725
13479	10395	DLC1	deleted in liver cancer 1	DLC1	human	10395	atlas	20110725
13480	23365	ARHGEF12	Rho guanine nucleotide exchange factor (GEF) 12	ARHGEF12	human	23365	atlas	20110725
13481	7204	TRIO	triple functional domain (PTPRF interacting)	TRIO	human	7204	atlas	20110725
13482	9181	ARHGEF2	Rho/Rac guanine nucleotide exchange factor (GEF) 2	ARHGEF2	human	9181	atlas	20110725
13483	10276	NET1	neuroepithelial cell transforming 1	NET1	human	10276	atlas	20110725
13484	399	RHOH	ras homolog gene family, member H	RHOH	human	399	atlas	20110725
13485	9077	DIRAS3	DIRAS family, GTP-binding RAS-like 3	DIRAS3	human	9077	atlas	20110725
13486	6790	AURKA	aurora kinase A	AURKA	human	6790	atlas	20110725
13487	9622	KLK4	kallikrein-related peptidase 4	KLK4	human	9622	atlas	20110725
13488	5654	HTRA1	HtrA serine peptidase 1	HTRA1	human	5654	atlas	20110725
13489	25898	RCHY1	ring finger and CHY zinc finger domain containing 1	RCHY1	human	25898	atlas	20110725
13490	405	ARNT	aryl hydrocarbon receptor nuclear translocator	ARNT	human	405	atlas	20110725
13491	1829	DSG2	desmoglein 2	DSG2	human	1829	atlas	20110725
13492	429	ASCL1	achaete-scute complex homolog 1 (Drosophila)	ASCL1	human	429	atlas	20110725
13493	11162	NUDT6	nudix (nucleoside diphosphate linked moiety X)-type motif 6	NUDT6	human	11162	atlas	20110725
13494	2885	GRB2	growth factor receptor-bound protein 2	GRB2	human	2885	atlas	20110725
13495	440	ASNS	asparagine synthetase (glutamine-hydrolyzing)	ASNS	human	440	atlas	20110725
13496	259266	ASPM	asp (abnormal spindle) homolog, microcephaly associated (Drosophila)	ASPM	human	259266	atlas	20110725
13497	79058	ASPSCR1	alveolar soft part sarcoma chromosome region, candidate 1	ASPSCR1	human	79058	atlas	20110725
13498	6714	SRC	v-src sarcoma (Schmidt-Ruppin A-2) viral oncogene homolog (avian)	SRC	human	6714	atlas	20110725
13499	171023	ASXL1	additional sex combs like 1 (Drosophila)	ASXL1	human	171023	atlas	20110725
13500	57142	RTN4	reticulon 4	RTN4	human	57142	atlas	20110725
13501	1958	EGR1	early growth response 1	EGR1	human	1958	atlas	20110725
13502	466	ATF1	activating transcription factor 1	ATF1	human	466	atlas	20110725
13503	1386	ATF2	activating transcription factor 2	ATF2	human	1386	atlas	20110725
13504	467	ATF3	activating transcription factor 3	ATF3	human	467	atlas	20110725
13505	468	ATF4	activating transcription factor 4 (tax-responsive enhancer element B67)	ATF4	human	468	atlas	20110725
13506	22809	ATF5	activating transcription factor 5	ATF5	human	22809	atlas	20110725
13507	4361	MRE11A	MRE11 meiotic recombination 11 homolog A (S. cerevisiae)	MRE11A	human	4361	atlas	20110725
13508	472	ATM	ataxia telangiectasia mutated	ATM	human	472	atlas	20110725
13509	9401	RECQL4	RecQ protein-like 4	RECQL4	human	9401	atlas	20110725
13510	545	ATR	ataxia telangiectasia and Rad3 related	ATR	human	545	atlas	20110725
13511	4311	MME	membrane metallo-endopeptidase	MME	human	4311	atlas	20110725
13512	5168	ENPP2	ectonucleotide pyrophosphatase/phosphodiesterase 2	ENPP2	human	5168	atlas	20110725
13513	3184	HNRNPD	heterogeneous nuclear ribonucleoprotein D (AU-rich element RNA binding protein 1, 37kDa)	HNRNPD	human	3184	atlas	20110725
13514	8313	AXIN2	axin 2	AXIN2	human	8313	atlas	20110725
13515	558	AXL	AXL receptor tyrosine kinase	AXL	human	558	atlas	20110725
13516	4869	NPM1	nucleophosmin (nucleolar phosphoprotein B23, numatrin)	NPM1	human	4869	atlas	20110725
13517	192134	B3GNT6	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 6 (core 3 synthase)	B3GNT6	human	192134	atlas	20110725
13518	79679	VTCN1	V-set domain containing T cell activation inhibitor 1	VTCN1	human	79679	atlas	20110725
13519	9978	RBX1	ring-box 1, E3 ubiquitin protein ligase	RBX1	human	9978	atlas	20110725
13520	79870	BAALC	brain and acute leukemia, cytoplasmic	BAALC	human	79870	atlas	20110725
13521	60468	BACH2	BTB and CNC homology 1, basic leucine zipper transcription factor 2	BACH2	human	60468	atlas	20110725
13522	57448	BIRC6	baculoviral IAP repeat containing 6	BIRC6	human	57448	atlas	20110725
13523	572	BAD	BCL2-associated agonist of cell death	BAD	human	572	atlas	20110725
13524	6597	SMARCA4	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4	SMARCA4	human	6597	atlas	20110725
13525	6598	SMARCB1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1	SMARCB1	human	6598	atlas	20110725
13526	573	BAG1	BCL2-associated athanogene	BAG1	human	573	atlas	20110725
13527	9531	BAG3	BCL2-associated athanogene 3	BAG3	human	9531	atlas	20110725
13528	578	BAK1	BCL2-antagonist/killer 1	BAK1	human	578	atlas	20110725
13529	10018	BCL2L11	BCL2-like 11 (apoptosis facilitator)	BCL2L11	human	10018	atlas	20110725
13530	8314	BAP1	BRCA1 associated protein-1 (ubiquitin carboxy-terminal hydrolase)	BAP1	human	8314	atlas	20110725
13531	4824	NKX3-1	NK3 homeobox 1	NKX3-1	human	4824	atlas	20110725
13532	580	BARD1	BRCA1 associated RING domain 1	BARD1	human	580	atlas	20110725
13533	581	BAX	BCL2-associated X protein	BAX	human	581	atlas	20110725
13534	3383	ICAM1	intercellular adhesion molecule 1	ICAM1	human	3383	atlas	20110725
13535	27113	BBC3	BCL2 binding component 3	BBC3	human	27113	atlas	20110725
13536	64764	CREB3L2	cAMP responsive element binding protein 3-like 2	CREB3L2	human	64764	atlas	20110725
13537	5159	PDGFRB	platelet-derived growth factor receptor, beta polypeptide	PDGFRB	human	5159	atlas	20110725
13538	10904	BLCAP	bladder cancer associated protein	BLCAP	human	10904	atlas	20110725
13539	54828	BCAS3	breast carcinoma amplified sequence 3	BCAS3	human	54828	atlas	20110725
13540	55653	BCAS4	breast carcinoma amplified sequence 4	BCAS4	human	55653	atlas	20110725
13541	1316	KLF6	Kruppel-like factor 6	KLF6	human	1316	atlas	20110725
13542	7080	NKX2-1	NK2 homeobox 1	NKX2-1	human	7080	atlas	20110725
13543	8915	BCL10	B-cell CLL/lymphoma 10	BCL10	human	8915	atlas	20110725
13544	53335	BCL11A	B-cell CLL/lymphoma 11A (zinc finger protein)	BCL11A	human	53335	atlas	20110725
13545	64919	BCL11B	B-cell CLL/lymphoma 11B (zinc finger protein)	BCL11B	human	64919	atlas	20110725
13546	595	CCND1	cyclin D1	CCND1	human	595	atlas	20110725
13547	596	BCL2	B-cell CLL/lymphoma 2	BCL2	human	596	atlas	20110725
13548	83596	BCL2L12	BCL2-like 12 (proline rich)	BCL2L12	human	83596	atlas	20110725
13549	598	BCL2L1	BCL2-like 1	BCL2L1	human	598	atlas	20110725
13550	666	BOK	BCL2-related ovarian killer	BOK	human	666	atlas	20110725
13551	604	BCL6	B-cell CLL/lymphoma 6	BCL6	human	604	atlas	20110725
13552	9275	BCL7B	B-cell CLL/lymphoma 7B	BCL7B	human	9275	atlas	20110725
13553	607	BCL9	B-cell CLL/lymphoma 9	BCL9	human	607	atlas	20110725
13554	613	BCR	breakpoint cluster region	BCR	human	613	atlas	20110725
13555	6623	SNCG	synuclein, gamma (breast cancer-specific protein 1)	SNCG	human	6623	atlas	20110725
13556	1672	DEFB1	defensin, beta 1	DEFB1	human	1672	atlas	20110725
13557	4920	ROR2	receptor tyrosine kinase-like orphan receptor 2	ROR2	human	4920	atlas	20110725
13558	2263	FGFR2	fibroblast growth factor receptor 2	FGFR2	human	2263	atlas	20110725
13559	677	ZFP36L1	zinc finger protein 36, C3H type-like 1	ZFP36L1	human	677	atlas	20110725
13560	7049	TGFBR3	transforming growth factor, beta receptor III	TGFBR3	human	7049	atlas	20110725
13561	8945	BTRC	beta-transducin repeat containing	BTRC	human	8945	atlas	20110725
13562	2247	FGF2	fibroblast growth factor 2 (basic)	FGF2	human	2247	atlas	20110725
13563	2260	FGFR1	fibroblast growth factor receptor 1	FGFR1	human	2260	atlas	20110725
13564	1755	DMBT1	deleted in malignant brain tumors 1	DMBT1	human	1755	atlas	20110725
13565	634	CEACAM1	carcinoembryonic antigen-related cell adhesion molecule 1 (biliary glycoprotein)	CEACAM1	human	634	atlas	20110725
13566	201163	FLCN	folliculin	FLCN	human	201163	atlas	20110725
13567	10215	OLIG2	oligodendrocyte lineage transcription factor 2	OLIG2	human	10215	atlas	20110725
13568	7045	TGFBI	transforming growth factor, beta-induced, 68kDa	TGFBI	human	7045	atlas	20110725
13569	1616	DAXX	death-domain associated protein	DAXX	human	1616	atlas	20110725
13570	3309	HSPA5	heat shock 70kDa protein 5 (glucose-regulated protein, 78kDa)	HSPA5	human	3309	atlas	20110725
13571	54739	XAF1	XIAP associated factor 1	XAF1	human	54739	atlas	20110725
13572	641	BLM	Bloom syndrome, RecQ helicase-like	BLM	human	641	atlas	20110725
13573	648	BMI1	BMI1 polycomb ring finger oncogene	BMI1	human	648	atlas	20110725
13574	5598	MAPK7	mitogen-activated protein kinase 7	MAPK7	human	5598	atlas	20110725
13575	4041	LRP5	low density lipoprotein receptor-related protein 5	LRP5	human	4041	atlas	20110725
13576	4605	MYBL2	v-myb myeloblastosis viral oncogene homolog (avian)-like 2	MYBL2	human	4605	atlas	20110725
13577	664	BNIP3	BCL2/adenovirus E1B 19kDa interacting protein 3	BNIP3	human	664	atlas	20110725
13578	6696	SPP1	secreted phosphoprotein 1	SPP1	human	6696	atlas	20110725
13579	5450	POU2AF1	POU class 2 associating factor 1	POU2AF1	human	5450	atlas	20110725
13580	23246	BOP1	block of proliferation 1	BOP1	human	23246	atlas	20110725
13581	1748	DLX4	distal-less homeobox 4	DLX4	human	1748	atlas	20110725
13582	4904	YBX1	Y box binding protein 1	YBX1	human	4904	atlas	20110725
13583	5781	PTPN11	protein tyrosine phosphatase, non-receptor type 11	PTPN11	human	5781	atlas	20110725
13584	5778	PTPN7	protein tyrosine phosphatase, non-receptor type 7	PTPN7	human	5778	atlas	20110725
13585	673	BRAF	v-raf murine sarcoma viral oncogene homolog B1	BRAF	human	673	atlas	20110725
13586	4897	NRCAM	neuronal cell adhesion molecule	NRCAM	human	4897	atlas	20110725
13587	672	BRCA1	breast cancer 1, early onset	BRCA1	human	672	atlas	20110725
13588	675	BRCA2	breast cancer 2, early onset	BRCA2	human	675	atlas	20110725
13589	9577	BRE	brain and reproductive organ-expressed (TNFRSF1A modulator)	BRE	human	9577	atlas	20110725
13590	23476	BRD4	bromodomain containing 4	BRD4	human	23476	atlas	20110725
13591	79648	MCPH1	microcephalin 1	MCPH1	human	79648	atlas	20110725
13592	25855	BRMS1	breast cancer metastasis suppressor 1	BRMS1	human	25855	atlas	20110725
13593	5457	POU4F1	POU class 4 homeobox 1	POU4F1	human	5457	atlas	20110725
13594	254065	BRWD3	bromodomain and WD repeat domain containing 3	BRWD3	human	254065	atlas	20110725
13595	7301	TYRO3	TYRO3 protein tyrosine kinase	TYRO3	human	7301	atlas	20110725
13596	5079	PAX5	paired box 5	PAX5	human	5079	atlas	20110725
13597	3569	IL6	interleukin 6 (interferon, beta 2)	IL6	human	3569	atlas	20110725
13598	688	KLF5	Kruppel-like factor 5 (intestinal)	KLF5	human	688	atlas	20110725
13599	26511	CHIC2	cysteine-rich hydrophobic domain 2	CHIC2	human	26511	atlas	20110725
13600	701	BUB1B	budding uninhibited by benzimidazoles 1 homolog beta (yeast)	BUB1B	human	701	atlas	20110725
13601	56946	C11orf30	chromosome 11 open reading frame 30	C11ORF30	human	56946	atlas	20110725
13602	256646	C15orf55	chromosome 15 open reading frame 55	C15orf55	human	256646	atlas	20110725
13603	54583	EGLN1	egl nine homolog 1 (C. elegans)	EGLN1	human	54583	atlas	20110725
13604	79577	CDC73	cell division cycle 73, Paf1/RNA polymerase II complex component, homolog (S. cerevisiae)	CDC73	human	79577	atlas	20110725
13605	754	PTTG1IP	pituitary tumor-transforming 1 interacting protein	PTTG1IP	human	754	atlas	20110725
13606	9245	GCNT3	glucosaminyl (N-acetyl) transferase 3, mucin type	GCNT3	human	9245	atlas	20110725
13607	27436	EML4	echinoderm microtubule associated protein like 4	EML4	human	27436	atlas	20110725
13608	4261	CIITA	class II, major histocompatibility complex, transactivator	CIITA	human	4261	atlas	20110725
13609	2889	RAPGEF1	Rap guanine nucleotide exchange factor (GEF) 1	RAPGEF1	human	2889	atlas	20110725
13610	27076	LYPD3	LY6/PLAUR domain containing 3	LYPD3	human	27076	atlas	20110725
13611	4515	MTCP1	mature T-cell proliferation 1	MTCP1	human	4515	atlas	20110725
13612	94025	MUC16	mucin 16, cell surface associated	MUC16	human	94025	atlas	20110725
13613	10948	STARD3	StAR-related lipid transfer (START) domain containing 3	STARD3	human	10948	atlas	20110725
13614	7124	TNF	tumor necrosis factor	TNF	human	7124	atlas	20110725
13615	4854	NOTCH3	notch 3	NOTCH3	human	4854	atlas	20110725
13616	1499	CTNNB1	catenin (cadherin-associated protein), beta 1, 88kDa	CTNNB1	human	1499	atlas	20110725
13617	285782	CAGE1	cancer antigen 1	CAGE1	human	285782	atlas	20110725
13618	171017	ZNF384	zinc finger protein 384	ZNF384	human	171017	atlas	20110725
13619	57634	EP400	E1A binding protein p400	EP400	human	57634	atlas	20110725
13620	8021	NUP214	nucleoporin 214kDa	NUP214	human	8021	atlas	20110725
13621	8301	PICALM	phosphatidylinositol binding clathrin assembly protein	PICALM	human	8301	atlas	20110725
13622	3897	L1CAM	L1 cell adhesion molecule	L1CAM	human	3897	atlas	20110725
13623	23261	CAMTA1	calmodulin binding transcription activator 1	CAMTA1	human	23261	atlas	20110725
